,doc,doc__title,doc__wosarticle__di,docownership,endColor,endFont,endFontsize,height,id,imputed_role,maxX,maxY,minX,minY,mostCommonColor,mostCommonFont,mostCommonFontsize,n,note,page,role,section,startColor,startFont,startFontsize,tag,technology,text,width
1658,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-3,font-281,8.9664,176.68685,14455,body-text,548.69727,770.90295,303.615,594.2161,color-0,font-281,9.0,5,,8,reference,,color-0,font-281,8.9664,,,"Mitigation. Contribution ofWorking Group III to the Fourth Assessment Report ofthe Inter-governmental Panel on Climate Change ed B Metz, O R Davidson, P R Bosch, R Dave and L A Meyer (Cambridge: Cambridge University Press) GEA 2012 Global Energy Assessment—Toward a Sustainable Future (Cambridge: Cambridge University Press) (Laxemburg: International Institute for Applied Systems Analysis) (www.globalenergyassessment.org) Höhne N et al 2012 National GHG emissions reduction pledges and 2 ◦C: comparison of studies Clim. Policy 12 356–77 IEA 2009 World Energy Outlook (Paris: International Energy Agency) IMF 2012 World Economic Outlook 2012 (Washington, DC: International Monetary Fund) (www.imf.org/external/pubs/ft/ weo/2012/02/index.htm) IPCC 2007 Climate Change 2007: Synthesis Report. An Assessment ofthe Intergovernmental Panel on Climate Change (www.ipcc. ch/pdf/assessment-report/ar4/syr/ar4 syr.pdf) to act now? Assessing the costs of delaying climate measures and benefits of early action Clim. Change 114 79–99 JRC/PBL 2012 EDGAR Version 4.2 FT2010 (Joint Research Centre of the European Commission/PBL Netherlands Environmental Assessment Agency) (http://edgar.jrc.ec.europa.eu/overview. php?v=42) policy objectives: overview of the EMF 27 study on global technology and climate policy strategies Clim. Change submitted",245.08227
1659,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-0,font-281,8.9664,27.630106,14454,body-text,275.01767,127.30295,64.73924,99.672844,color-0,font-281,9.0,4,,8,reference,,color-0,font-282,8.9664,,,"Intergovernmental Panel on Climate Change ed P J Bruce, H Lee and E F Haites (Cambridge: Cambridge University Press)",210.27843
1660,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-0,font-281,8.9664,48.0015,14453,body-text,548.69727,406.80478,46.579,358.80328,color-0,font-281,9.0,3,,7,figure-caption,,color-0,font-279,8.9664,,,"Figure 5. Overview of the combined effects of mitigation timing and technology availability on achievability of either not-to-exceed targets (in terms of maximum 2010–2100 temperature increase, upper panels), or 2100 temperature targets that allow for temporary overshoot (lower panels). Graphs show economic challenges (color shading) in terms of aggregated policy costs (left panels (a), (c)), and transitional growth reduction (right panels (b), (d)), as a function of temperature targets reached with 67% likelihood. Dark gray areas at the base of bars indicate temperature target levels that were not achieved with the range of carbon price paths assumed. den Elzen K M G J, Möllersten K and Larson E D 2010 The feasibility of low CO2 concentration targets and the role of bio-energy with carbon capture and storage (BECCS) Clim. Change 100 195–202 2009 International climate policy architectures: overview of the EMF 22 International scenarios Energy Econ. 1 31 64–81 Edenhofer O et al 2010 The economics of low stabilization: model",502.11827
1661,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-0,font-281,8.9664,28.06648,14452,body-text,532.62286,266.84976,46.57898,238.78328,color-0,font-281,9.0,2,,5,figure-caption,,color-0,font-281,8.9664,,,"Figure 3. (a) Emission pathways and (b) consumptions losses for the reference scenario with weak polices (WeakPol), as well as for stabilization scenarios with a cumulative emissions budget of 2500 GtCO2e, with immediate (immediate) or delayed implementation of comprehensive emissions reductions (Frag2015, Frag2020, Frag2030).",486.04388
1662,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-0,font-281,8.9664,38.03847,14451,body-text,547.0238,472.08777,46.579,434.0493,color-0,font-281,9.0,1,,5,figure-caption,,color-0,font-279,8.9664,,,"Figure 2. Temperature-cost-trade-off curves showing the effect of timing of global comprehensive mitigation action on (a) aggregated mitigation costs, (b) transitional consumption growth reductions, (c) carbon market value, and (d) energy price increase (default technology assumptions). X-axis shows temperature targets (maximum 2010–2100 temperatures) reached with a 67% likelihood. Bar charts indicate economic challenge of limiting warming to 2◦C.",500.4448
1663,86548,Economic mitigation challenges: how further delay closes the door for achieving climate targets,10.1088/1748-9326/8/3/034033,,color-0,font-281,8.9664,48.00045,14450,body-text,544.7035,599.1628,303.615,551.16235,color-0,font-281,9.0,0,,4,figure-caption,,color-0,font-279,8.9664,,,Figure 1. The ‘achievability frontier’ describing the trade-off between maximum 21st century surface air temperature increase and aggregated mitigation costs for the Frag2015 scenario with default technology assumptions. Shaded bands show uncertainty ranges of the climate system’s response to anthropogenic activities.,241.0885
1664,147163,Technology Options for Low Stabilization Pathways with MERGE,,,color-0,font-237,8.0,27.20798,14449,body-text,477.02365,298.6431,159.0003,271.43512,color-0,font-237,8.0,3,,23,reference,,color-0,font-237,8.0,,,"Slayton, A., Lukas, J. (2002). Lignocellulosic biomass to ethanol process design and economics utilizing co-current dilute acid prehydrolysis and enzymatic hydrolysis for corn stover: Golden National Renewable Energy Laboratory.",318.02335
1665,147163,Technology Options for Low Stabilization Pathways with MERGE,,,color-0,font-237,8.0,35.34399,14448,body-text,474.99704,244.4111,152.9443,209.06711,color-0,font-237,8.0,2,,7,unknown,,color-0,font-238,8.0,,,"Biomass Potential in 2000 - 27 8 11 2 48 Potential in 2100 - 109 30 46 10 195 Feedstock cost 0.05 2.00 4.00 7.00 10.00 6. The existing stocks of energy conversion capacity in the base year are represented in MERGE and referred to in Figure 1 as ‘Remaining …’ (e.g., ‘Remaining gas’), with new capacity able to installed up to a level limited by growth constraints that represent bottlenecks and inertia in the energy system. 7. GHGs differ in their warming influence on the global climate system due to their different radiative properties and lifetimes in the atmosphere. These warming influences may be expressed through a common metric based on the radiative forcing of CO2 (IPCC, 2007). power complements the power supply up to its maximum potential, assumed to be 25% of overall electricity generation by region. 13. In addition, the extent to which biomass can be produced on a large scale in a sustainable manner is also a concern. For instance, N2O emissions from fertilizer application in biomass production may offset many of the sequestration benefits (see elsewhere in this Special Issue).",322.05274
1666,147163,Technology Options for Low Stabilization Pathways with MERGE,,,color-0,font-237,8.0,25.34399,14447,body-text,474.98288,278.4111,152.99231,253.06711,color-0,font-237,8.0,1,,7,unknown,,color-0,font-238,8.0,,,"Uranium Resource availability 1,331 333 120 143 4,113 6,040 Extraction cost 0.05 0.05 0.14 0.24 0.31",321.99057
1667,147163,Technology Options for Low Stabilization Pathways with MERGE,,,color-0,font-237,8.0,25.576,14446,body-text,474.94458,312.6431,153.0003,287.0671,color-0,font-237,8.0,0,,7,unknown,,color-0,font-238,8.0,,,"Coal Resource availability 18,858 12,474 23,352 41,538 166,194 262,416 Extraction cost 1.87 1.87 2.33 3.27 5.13",321.94428
1668,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,257.37285,14445,body-text,544.4166,733.3998,306.13733,476.02695,color-1,font-296,8.5,16,,21,reference,,color-1,font-296,8.5,,,"Cuaresma JC, Samir KC, Leimbach M, Jiange L, Kram T, Rao S, Emmerling J, Ebi K, Hasegawa T, Havlik P, Humpenöder F, Silva LAD, Smith S, Stehfest E, Bosetti V, Eom J, Gernaat D, Masui T, Rogelj J, Strefler J, Drouet L, Krey V, Luderer G, Harmsen M, Takahashi T, Baumstark L, Doelman JC, Kainuma M, Klimont Z, Marangoni G, Lotze-Campen L, Obersteiner M, Tabeau A, Tavoni M (2017) The shared socioeconomic pathways and their energy, land use, and greenhouse gas emissions implications: an overview. Global Environ Change 42:153–168 Sakaue S, Yamaura K, Washida T (2015) Regional and sectoral impacts of climate change under international climate agreements. Int J Global Warm 8(4):463–500 Sakurai G, Iizumi T, Nishimori M, Yokozawa M (2014) How much has the increase in atmospheric CO2 directly affected past soybean production? Scientific Reports 15(4):4978. https://doi. org/10.1038/srep04978 Strengeers BJ (2001) The agricultural economy model in image 2.2, RIVM report 481508015, RIVM Su X, Takahashi K, Fujimori S, Hasegawa T, Tanaka K, Kato E, Shiogama H, Masui T, Emori S (2017) Emission pathways to achieve 2.0 °C and 1.5 °C climate targets. Earth’s Future. https:// doi.org/10.1002/2016EF000492 Washida T, Yamaura K, Sakaue S (2014) Computable general equilibrium analyses of global economic impacts and adaptation for climate change: the case of tropical cyclones. Int J Global Warm 6(4):466–499",238.27927
1669,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,77.63054,14444,body-text,544.38135,363.6284,323.10007,285.99786,color-1,font-296,8.5,15,,20,reference,,color-1,font-296,8.5,,,"J, Baumstark J, Bodirsky BL, Hilaire J, Klein D, Mouratiadou I, Weindl I, Bertram C, Dietricha JP, Luderer G, Pehla M, Pietzcker R, Piontek F, Lotze-Campen H, Biewald A, Bonsch M, Giannousakis A, Kreidenweis U, Müller C, Rolinski S, Schultes S, Schwanitz J, Stevanovic M, Calvin K, Emmerlingd J, Fujimori S, Edenhofera O (2017) Fossil-fueled development (SSP5): an energy and resource intensive scenario for the 21st century. Global Environ Change 42:297–315 evaluating regional and global effects of GHG reduction policies, IIASA workshop on integrated assessment of mitigation, impacts and adaptation to climate change using an extension of the MARIA model for the assessment of resource and energy technologies. Technol Forecast Soc Change 63:289–311 assessment model MARIA and simulations. Energy Econ 26(4):565–578 Mori S, Miyaji K, Kamegai K (2013) CCS, nuclear power and bio-mass–an assessment of option triangle under global warming mitigation policy by an integrated assessment model MARIA-23. Energy Proc 37:7474–7483 NIES (2013) ICA-RUS Report 2013—redefining the climate change issue from a risk management perspective. http://www.nies.go.jp/ ica-rus/report/ICA-RUS_REPORT_2013_eng.pdf. Accessed 3 July 2017 NIES (2014) ICA-RUS Report 2014—developing a risk management strategy for climate change. http://www.nies.go.jp/ica-rus/report/ ICA-RUS_REPORT_2014_eng.pdf. Accessed 3 July 2017 NIES (2015) ICA-RUS Report 2015, Alternatives Left to Humanity Faced with Global Climate Risks (Ver.1). http://www.nies.go.jp/ ica-rus/report/ICA-RUS_REPORT_2015_eng.pdf. Accessed 1 Aug 2017 Nordhaus WD (1992) Optimal greenhouse-gas reductions and tax policy in the “DICE” model. Am Econ Rev 83(2):313–317 Nordhaus WD (2016) http://www.econ.yale.edu/~nordhaus/homepage/ DICEmodels09302016.htm. Accessed 3 July 2017 O’Neill BC, Kriegler E, Ebi KL, Kemp-Benedict E, Riahi K, Rothman DS, van Ruijven BJ, van Vuuren DP, Birkmann J, Kok K, Levy M, Soleckim W (2017) The roads ahead: Narratives for shared socioeconomic pathways describing world futures in the 21st century. Global Environ Change 42:169–180 Riahi K, van Vuuren D, Kriegler E, Edmonds J, O’Neille BC, Fujimori S, Bauer N, Calvin K, Dellink R, Fricko O, Lutz W, Popp A,",221.28128
1670,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-15,font-296,8.5,65.9005,14443,body-text,544.7606,443.5964,323.15106,377.6959,color-1,font-296,8.5,14,,20,reference,,color-1,font-296,8.5,,,"S, Cole J (2017) Assessing climate change impacts, benefits of mitigation, and uncertainties on major global forest regions under multiple socioeconomic and emissions scenarios. Environ Res Lett 12(4):060301. http://iopscience.iop.org/journal/1748-9326/ page/Agriculture%20and%20Forestry%20Benefits%20of%20 Reducing%20Climate%20Change%20Impacts. Accessed 4 July 2017",221.60954
1671,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,25.9165,14442,body-text,289.19028,118.39436,68.032074,92.47786,color-1,font-296,8.5,13,,20,reference,,color-1,font-296,8.5,,,"H, Hijioka Y, Kainuma M (2017) SSP3: AIM implementation of Shared Socioeconomic Pathways. Glob Environ Change 42:268–283 for policy makers, https://www.ipcc.ch/pdf/assessmentreport/ar4/wg1/ar4-wg1-spm.pdf. Accessed 23 Oct 2017 IPCC-AR4-WG1 (2007) IPCC fourth assessment report, WG-1 full for policy makers, http://www.ipcc.ch/pdf/assessment-report/ar5/ wg1/WG1AR5_SPM_FINAL.pdf. Accessed 3 July 2017 IPCC-AR5-WG3 (2014a) IPCC fifth assessment report, WG-3 full report, Fig. 6.21, http://www.ipcc.ch/pdf/assessment-report/ar5/ wg3/ipcc_wg3_ar5_full.pdf, 2013. Accessed 4 July 2017 IPCC-AR5-WG3 (2014c) IPCC Fifth Assessment Report, WG-3 Full",221.158206
1672,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,27.64203,14439,body-text,289.14087,468.25446,68.032074,440.61243,color-1,font-296,8.5,10,,20,reference,,color-1,font-296,8.5,,,"E, Luderer G, Shukla PR (2012) The role of Asia in mitigating climate change: results from the Asia Modelling Exercise. Energy Econ 34(Supplement 3):S251–S260",221.108796
1673,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,57.6469,14438,body-text,289.3125,690.7293,51.0236,633.0824,color-1,font-296,8.5,9,,20,unknown,,color-1,font-296,8.5,,,"Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. for the MiniCAM, PNNL 14337. Pacific Northwest Laboratory. http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.6 18.504&rep=rep1&type=pdf. Accessed 4 July 2017 Calvin K, Clarke L, Krey V, Blanford G, Kejun J, Kainuma M, Kriegler",238.2889
1674,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,121.45984,14435,body-text,543.7733,564.82996,51.04532,443.37012,color-1,font-296,8.5,6,,17,unknown,,color-1,font-296,8.5,,,SSP2 GDP-L 1.000 FE-L 0.447 1.000 CO2-L 0.690 0.702 1.000 CCS 0.407 0.409 0.870 1.000 BIO 0.397 0.225 0.770 0.875 1.000 NUC 0.778 0.334 0.520 0.302 0.232 1.000 RNW 0.136 0.720 0.572 0.447 0.432 0.005 1.000 GDP-L(−1) 0.971 0.442 0.701 0.446 0.456 0.852 0.192 1.000 GDP-L CO2-L FE-L CCS BIO NUC RNW GDP-L(−1),492.72798
1675,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,121.46003,14434,body-text,543.7733,697.2635,51.04532,575.80347,color-1,font-296,8.5,5,,17,unknown,,color-1,font-296,8.5,,,SSP1 GDP-L 1.000 CO2-L 0.545 1.000 FE-L 0.692 0.605 1.000 CCS 0.271 0.871 0.205 1.000 BIO 0.196 0.751 0.011 0.906 1.000 NUC 0.836 0.464 0.449 0.261 0.196 1.000 RNW 0.026 0.437 0.656 0.163 0.014 −0.140 1.000 GDP-L(−1) 0.958 0.575 0.657 0.305 0.221 0.875 0.079 1.000 GDP-L FE-L CO2-L CCS BIO NUC RNW GDP-L(−1),492.72798
1676,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,46.35898,14433,body-text,511.9606,412.91525,51.023598,366.55627,color-1,font-296,8.5,4,,16,unknown,,color-1,font-296,8.5,,,High Potential Renewables (HRnws): The energy costs of renewables decrease by 50% and the potential installation capacity is doubled Low Biomass (Lbio): The biomass supply capacity is limited to 80 EJ (MARIA)/100 EJ (GRAPE) until 2100 Low CCS (Lccs): The CCS installation capacity saturates after 2030 Low Nuclear (Lnuc): The nuclear power capacity saturates after 2030 (MARIA)/after 2040 (GRAPE),460.937002
1677,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,218.10174,14432,body-text,507.92502,644.079,51.03299,425.97726,color-1,font-296,8.5,3,,16,formula,,color-1,font-296,8.5,,,World 2030 0.00 0.00 0.30 0.00 0.00 0.00 0.00 0.10 World 2050 −0.10 0.30 0.80 0.00 −0.20 0.00 0.20 0.10 World 2100 −0.10 0.20 1.20 0.00 −0.60 0.10 0.40 0.30 OECD 2030 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 OECD 2050 −0.10 0.10 0.00 0.00 −0.10 0.00 0.00 0.10 OECD 2100 0.00 0.00 0.20 0.00 −0.30 0.10 0.10 0.20 ASIA 2030 0.00 0.00 1.10 0.00 0.00 0.00 0.10 0.10 ASIA 2050 −0.20 0.70 1.30 0.10 −0.20 0.00 0.00 0.10 ASIA 2100 0.00 0.60 1.90 0.00 −0.60 −0.10 0.00 0.20 REF 2030 0.00 0.00 0.00 0.00 −0.20 0.10 −0.50 0.20 REF 2050 0.00 0.00 0.70 0.00 −0.40 0.20 2.00 0.50 REF 2100 0.00 0.00 1.40 0.00 −2.10 −0.10 3.10 0.70 LAM 2030 0.00 0.00 0.00 0.00 −0.10 0.00 0.00 0.10 LAM 2050 0.00 0.00 1.10 0.00 −0.20 0.10 0.00 0.20 LAM 2100 0.00 0.10 0.30 0.00 −0.60 0.00 0.30 0.40 MAF 2030 0.00 0.00 0.00 0.00 −0.10 0.00 0.10 0.20 MAF 2050 0.00 0.20 2.00 0.00 −0.20 0.10 0.40 0.30 MAF 2100 −0.20 0.00 2.20 0.20 −0.60 0.20 0.80 0.60,456.89203
1678,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,30.4895,14431,body-text,544.2938,549.73126,51.023598,519.24176,color-1,font-296,8.5,2,,7,unknown,,color-1,font-296,8.5,,,"T**S36 in the policy cases represents the case, where atmospheric temperature rise in 2100 is limited at *.* Celsius degree assuming climate sensitivity to be 3.6 Celsius degree Opt. optimum solution obtained, n.a. infeasible blank: not calculated",493.270202
1679,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,120.0032,14430,body-text,542.1411,681.037,51.036743,561.0338,color-1,font-296,8.5,1,,7,unknown,,color-1,font-296,8.5,,,Policy cases T25S36 Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. T20S36 Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. Opt. T15S36 Opt. n.a Opt. Opt. n.a. n.a. Opt. Opt. n.a. n.a. Opt. n.a. T20S36 variants High RNWs Opt. Opt. Low Biomass Opt. Opt. Low Nuclear Opt. Opt. Low CCS Opt. Opt. CS36–CS45 Opt.,491.104357
1680,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,27.642,14429,body-text,241.40234,121.6387,51.0236,93.9967,color-1,font-296,8.5,0,,1,unknown,,color-1,font-296,8.5,,,"Handled by Kiyoshi Takahashi, Center for Social and Environmental Systems Research, National Institute for Environmental Studies, Japan.",190.37874
1681,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,27.8289,14437,body-text,289.27014,733.3737,51.0236,705.5448,color-1,font-296,8.5,8,,20,unknown,,color-1,font-294,8.5,,,"Acknowledgements This research is supported by the Environment Research and Technology Development Fund S10-4 of the Ministry of the Environment, Japan.",238.24654
1682,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,107.12545,14436,body-text,521.3672,432.3966,51.04532,325.27115,color-1,font-296,8.5,7,,17,unknown,,color-1,font-296,8.5,,,"SSP3 GDP-L 1.000 CO2-L 0.819 1.000 FE-L 0.642 0.695 1.000 CCS 0.644 0.899 0.519 1.000 BIO 0.587 0.754 0.388 0.850 1.000 NUC 0.679 0.513 0.232 0.419 0.169 1.000 RNW 0.429 0.564 0.614 0.562 0.701 -0.158 1.000 GDP-L(−1) 0.980 0.790 0.584 0.658 0.600 0.726 0.409 1.000 (1) CO2 emission reduction rates from the BAU case (CO2-L), (2) final energy demand reduction rates from the BAU case (FE-L), (3) CCS implementation in Gt-CO2 (CCS), (4) biomass energy consumption in EJ (BIO), (5) nuclear power in EJ (NUC), (6) non-biomass renewables in EJ (RNW), and (7) the lagged GDP losses (GDP-L(−1)) mSTaSobPdl2eel4tshrRouegghrepssoiloicnyrecsauseltssainnd FE-L OECD00575 ASIA00879 LAM00727 MAF00752 REF0231 World t value 12..7 9..14 9..99 9..99 12..0 CO2-L 0.0012 0.00749 0.00993 0.023 t value 2.39 2.97 4.55 9.42 BIO 0.00021 t value 5.57 CCS −0.0006 t value 8.84 NUC −5E−05 −0.0001 −0.0017 −0.0003 −0.0026 −0.044 t value 2.44 3.6 5.73 5.86 5.75 4.43 RNW −0.001 −0.0003 −0.0013 −0.0006 −0.0026 −0.057 t value 8.18 8.89 10.25 9.02 9.11 8.81 GDP-L(−1) 0.674 0.873 0.952 0.859 0.812 0.914 t value 18.48 20.49 18.48 19 27.6 22.7 Cont 0.0018 0.00369 0.004 0.00259 0.00982 0.0013 t value 5.8 6.39 6.03 3.03 6.42 2.41 Adjusted R2 0.985 0.956 0.972 0.953 0.975 0.973 num. of obs 80 80 80 80 80 80",470.32188
1683,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,37.29802,14441,body-text,289.26926,298.32242,68.032074,261.0244,color-1,font-296,8.5,12,,20,reference,,color-1,font-296,8.5,,,"C (1997) An integrated assessment of climate change and the accelerated introduction of advanced energy technologies—an application of MiniCAM 1.0. Mitig Adapt Strateg Glob Chang 1(4):311–339 (2017) Risk implications of aiming at 1.5, 2.0 and 2.5 degree temperature goals—overall conclusions from the ICA-RUS project. J Sustain Sci (under review)",221.237186
1684,810774,Assessment of mitigation strategies as tools for risk management under future uncertainties: a multi-model approach,10.1007/s11625-017-0521-6,,color-1,font-296,8.5,67.63452,14440,body-text,289.48517,428.27045,68.032074,360.63593,color-1,font-296,8.5,11,,20,reference,,color-1,font-296,8.5,,,"RG (2007) Scenarios of greenhouse gas emissions and atmospheric concentrations. Synthesis and Assessment Product 2.1a, Reported by the U.S. Climate Change Science Program and the Subcommittee on Global Change Research, Department of Energy, Office of Biological & Environmental Research, Washington, D.C. https://science.energy.gov/~/media/ber/pdf/Sap_2_1a_ final_all.pdf. Accessed 4 July 2017",221.453096
1685,86728,Getting from here to there - energy technology transformation pathways in the EMF27 scenarios,10.1007/s10584-013-0947-5,,color-0,font-293,9.4646,478.36975,14428,body-text,393.7411,584.4955,46.743214,106.12575,color-0,font-293,9.5,16,,13,section-heading,,color-0,font-293,9.4646,,,"The EMF27 scenarios provide an unprecedented opportunity to explore the robust elements of energy system transitions toward stabilization and the influence of technology cost and availability on these transitions, the macroeconomic costs ofmeeting long-term mitigation goals, and the feasibility of these goals. At the highest level, the technology strategy articulated in all the scenarios in EMF27 includes three elements: decarbonize energy supply, increase the use oflowcarbon energy carriers in end-use, and reduce energy use. The way that the scenarios differ is in the degree to which these different elements of strategy are implemented, the timing of those implementations, and the associated macroeconomic costs. One robust element across scenarios is a relatively near-term decarbonization of electricity supply and a corresponding long-term increase in the use of electricity in end-use applications. There is far less agreement, however, about the appropriate mix oftechnologies for decarbonizing electricity, and this mix depends crucially on assumptions about supply technology characteristics and availability. What we might take away from this result is that there is more scope for choices in some elements of strategy based on other factors beyond simple economic costs (e.g., safety, waste, and proliferation concerns surrounding nuclear power or similar concerns about siting CO2 storage reservoirs). The scenarios are also largely consistent in demonstrating greater focus on reduction in energy intensity in the near-term than in the long-term. This behavior represents a natural progression in the role ofend-use sectors in climate mitigation. Energy reduction has higher value in the near-term because of the carbon intensity of key fuels, including electricity. In the long-term term, however, as electricity is decarbonized, fuel switching is relatively more valued. The two biggest defining assumptions for clustering energy pathways in the EMF27 scenarios are the ubiquity or availability of bioenergy and the ubiquity or availability of CCS, particularly for the 450 ppm scenarios. Even absent CCS, bioenergy is an important technology because its availability helps to define the transition in the transportation sector, which presents substantial challenges for fuel switching. Similarly, even without bioenergy CCS is a valuable technology because it allows a greater reliance on fossil fuels while moving to a low-carbon economy. However, the largest value may come from the combination of bioenergy and CCS, which creates an option for negative emissions. The implications of this option are profound, easing the capability to overshoot challenging targets in the transition phase and to compensate for residual fossil fuel emissions, reducing the challenge and lowering the costs of meeting those targets. Indeed, the presence or absence of negative emissions from BECCS has the largest influence among technology variations in this paper on the shape of the overshoot pathways toward stabilization in the 450 ppm scenarios.  It needs to be clearly stated though that significant overshoot changes the nature ofthe climate target by reducing the likelihood of staying below a given temperature threshold considerably compared to a pathway that reaches the same long-term concentration target without overshoot. At the same time, it is important not to oversimplify the relevance of these single technologies, because the stringency ofa 450 ppm CO2e goal leads to different conclusions than a 550 ppm target. The effects oftechnology availability were both smaller and more even in the 550 ppm than in the 450 ppm CO2e scenarios, and only three models were not able to produce any single 550 ppm scenario. In other words, the EMF27 scenarios tell us that there are many options for meeting the level ofreductions required in a 550 ppm CO2e goal, and it is not absolutely critical to have all the arrows in the quiver; but there is a step change in the magnitude ofthe challenge, and hence in the importance of a full technology portfolio, when moving to a 450 ppm CO2e scenario.",346.997886
